1.4547073841, 0.0219459701
1.1271656752, 0.0170046166
1.1088917255, 0.0167289320
1.1040828228, 0.0166563839
1.0986666679, 0.0165746771
1.0926324129, 0.0164836422
1.0860034227, 0.0163836367
1.0788161755, 0.0162752084
1.0711123943, 0.0161589868
1.0629370213, 0.0160356518
1.0543369055, 0.0159059092
1.0453596115, 0.0157704763
1.0360525846, 0.0156300701
1.0264639854, 0.0154854124
1.0166388750, 0.0153371906
1.0066243410, 0.0151861105
0.9964637160, 0.0150328251
0.9861993194, 0.0148779731
0.9758720398, 0.0147221740
0.9655194283, 0.0145659931
0.9551788568, 0.0144099947
0.9448827505, 0.0142546650
0.9346637130, 0.0141004985
0.9245501757, 0.0139479246
0.9145687222, 0.0137973428
0.9047431350, 0.0136491125
0.8950955272, 0.0135035664
0.8856448531, 0.0133609921
0.8764076233, 0.0132216383
0.8673992157, 0.0130857360
0.8586314917, 0.0129534630
0.8501156569, 0.0128249917
0.8418595791, 0.0127004394
0.8338702917, 0.0125799123
0.8261529803, 0.0124634877
0.8187107444, 0.0123512121
0.8115458488, 0.0122431219
0.8046587706, 0.0121392207
0.7980491519, 0.0120395087
0.7917152047, 0.0119439531
0.7856540680, 0.0118525131
0.7798624039, 0.0117651392
0.7743356228, 0.0116817616
0.7690687180, 0.0116023039
0.7640560865, 0.0115266815
0.7592909932, 0.0114547964
0.7547671199, 0.0113865482
0.7504777312, 0.0113218362
0.7464147806, 0.0112605430
0.7425710559, 0.0112025551
0.7389392257, 0.0111477654
0.7355106473, 0.0110960416
0.7322778106, 0.0110472701
0.7292327881, 0.0110013327
0.7263671160, 0.0109581007
0.7236737609, 0.0109174680
0.7211440206, 0.0108793043
0.7187708616, 0.0108435014
0.7165461183, 0.0108099394
0.7144627571, 0.0107785091
0.7125136852, 0.0107491054
0.7106913924, 0.0107216137
0.7089893222, 0.0106959352
0.7074005604, 0.0106719676
0.7059189677, 0.0106496159
0.7045382261, 0.0106287859
0.7032524347, 0.0106093884
0.7020557523, 0.0105913356
0.7009427547, 0.0105745438
0.6999083161, 0.0105589386
0.6989470124, 0.0105444361
0.6980547309, 0.0105309738
0.6972261071, 0.0105184736
0.6964574456, 0.0105068777
0.6957441568, 0.0104961172
0.6950827837, 0.0104861399
0.6944693923, 0.0104768854
0.6939005256, 0.0104683042
0.6933729053, 0.0104603441
0.6928836107, 0.0104529625
0.6924293637, 0.0104461089
0.6920077205, 0.0104397479
0.6916161180, 0.0104338415
0.6912521720, 0.0104283504
0.6909134984, 0.0104232403
0.6905980706, 0.0104184821
0.6903042793, 0.0104140500
0.6900298595, 0.0104099102
0.6897734404, 0.0104060424
0.6895334125, 0.0104024205
0.6893081665, 0.0103990231
0.6890966296, 0.0103958314
0.6888976693, 0.0103928298
0.6887096167, 0.0103899930
0.6885322332, 0.0103873173
0.6883639693, 0.0103847776
0.6882042885, 0.0103823701
0.6880521178, 0.0103800735
0.6879071593, 0.0103778867
0.6877683997, 0.0103757940
0.6876354218, 0.0103737870
0.6875076890, 0.0103718601
0.6873845458, 0.0103700031
0.6872658134, 0.0103682112
0.6871509552, 0.0103664780
0.6870396137, 0.0103647998
0.6869313717, 0.0103631662
0.6868264079, 0.0103615820
0.6867237091, 0.0103600333
0.6866237521, 0.0103585254
0.6865259409, 0.0103570502
0.6864301562, 0.0103556048
0.6863363981, 0.0103541892
0.6862444282, 0.0103528025
0.6861538291, 0.0103514353
0.6860650778, 0.0103500970
0.6859773397, 0.0103487736
0.6858912706, 0.0103474744
0.6858060360, 0.0103461891
0.6857225299, 0.0103449291
0.6856396794, 0.0103436792
0.6855580211, 0.0103424480
0.6854772568, 0.0103412289
0.6853975058, 0.0103400256
0.6853186488, 0.0103388363
0.6852406263, 0.0103376592
0.6851633787, 0.0103364931
0.6850867867, 0.0103353383
0.6850108504, 0.0103341918
0.6849358678, 0.0103330612
0.6848614216, 0.0103319380
0.6847878098, 0.0103308279
0.6847144961, 0.0103297215
0.6846418381, 0.0103286253
0.6845697761, 0.0103275385
0.6844983697, 0.0103264619
0.6844273806, 0.0103253899
0.6843568087, 0.0103243254
0.6842867732, 0.0103232693
0.6842171550, 0.0103222188
0.6841478348, 0.0103211729
0.6840791106, 0.0103201363
0.6840106249, 0.0103191035
0.6839427948, 0.0103180800
0.6838749647, 0.0103170564
0.6838076711, 0.0103160404
0.6837407351, 0.0103150308
0.6836741567, 0.0103140278
0.6836078167, 0.0103130266
0.6835417151, 0.0103120292
0.6834760904, 0.0103110392
0.6834107637, 0.0103100538
0.6833455563, 0.0103090694
0.6832808852, 0.0103080934
0.6832163334, 0.0103071202
0.6831521988, 0.0103061534
0.6830883622, 0.0103051895
0.6830247641, 0.0103042303
0.6829613447, 0.0103032738
0.6828984618, 0.0103023248
0.6828358173, 0.0103013795
0.6827735901, 0.0103004407
0.6827115417, 0.0102995047
0.6826497912, 0.0102985734
0.6825886965, 0.0102976514
0.6825277805, 0.0102967331
0.6824672222, 0.0102958195
0.6824071407, 0.0102949124
0.6823474169, 0.0102940118
0.6822879910, 0.0102931149
0.6822289824, 0.0102922246
0.6821707487, 0.0102913463
0.6821127534, 0.0102904718
0.6820551753, 0.0102896029
0.6819979548, 0.0102887396
0.6819414496, 0.0102878874
0.6818853021, 0.0102870408
0.6818297505, 0.0102862017
0.6817747355, 0.0102853719
0.6817201972, 0.0102845486
0.6816663742, 0.0102837374
0.6816127896, 0.0102829291
0.6815601587, 0.0102821346
0.6815080047, 0.0102813477
0.6814562082, 0.0102805672
0.6814051867, 0.0102797970
0.6813546419, 0.0102790352
0.6813049912, 0.0102782855
0.6812556386, 0.0102775404
0.6812071204, 0.0102768084
0.6811590195, 0.0102760829
0.6811118126, 0.0102753714
0.6810648441, 0.0102746626
0.6810188890, 0.0102739688
0.6809733510, 0.0102732824
0.6809283495, 0.0102726035
0.6808840036, 0.0102719339
0.6808404922, 0.0102712782
0.6807973981, 0.0102706272
0.6807550192, 0.0102699874
0.6807132363, 0.0102693588
0.6806720495, 0.0102687366
0.6806315184, 0.0102681248
0.6805914044, 0.0102675203
0.6805519462, 0.0102669252
0.6805131435, 0.0102663394
0.6804749370, 0.0102657629
0.6804372072, 0.0102651948
0.6804000735, 0.0102646332
0.6803634763, 0.0102640819
0.6803271770, 0.0102635343
0.6802915931, 0.0102629978
0.6802565455, 0.0102624679
0.6802218556, 0.0102619454
0.6801878810, 0.0102614323
0.6801540852, 0.0102609228
0.6801208258, 0.0102604209
